Time-Optimization,train-StdReturn,Time-SampleProc,train-EnvExecTime,ItrTime,n_timesteps,Time,train-AverageDiscountedReturn,train-MaxReturn,LossAfter,LossBefore,train-MinReturn,Itr,train-AverageReturn,Time-Sampling,train-PolicyExecTime,train-NumTrajs
0.24999785423278809,64.18329587251921,0.008999824523925781,2.9067578315734863,17.458983659744263,10000,17.458983659744263,-99.35015595112269,-5.58541812086399,-1.8721559,0.024455767,-322.271694738258,0,-191.5174132734406,17.19898533821106,14.032307386398315,100
0.23299860954284668,36.21550557601783,0.007999897003173828,2.9361987113952637,17.245986223220825,20000,34.726969718933105,-38.986354255852014,19.028134146437846,-2.2533333,0.0007359375,-138.57957986005118,1,-67.24707071715221,17.004987716674805,13.803953409194946,100
0.22800135612487793,58.20496322722514,0.007997751235961914,2.845897912979126,17.221986532211304,30000,51.96195602416992,-33.34386898102555,46.967972564035875,-1.0742846,-0.0037845704,-166.33311816380302,2,-55.3603462599533,16.985987424850464,13.888243436813354,100
0.22699952125549316,36.87759444692124,0.007999897003173828,2.9778475761413574,17.57298731803894,40000,69.54794311523438,-50.64212040242079,13.805038027671255,-1.3420377,0.011726563,-184.19661738160164,3,-103.27117718723171,17.337987899780273,14.10246205329895,100
0.23599767684936523,12.786843523883164,0.006998777389526367,2.9697113037109375,17.584985733032227,50000,87.14692735671997,-58.80826210839359,-94.19506566663267,-1.3612338,0.0019118225,-148.3228327253913,4,-123.87651705956704,17.341989278793335,14.115177869796753,100
0.23100042343139648,11.915927391879919,0.007969141006469727,2.98032283782959,17.739986181259155,60000,104.90091490745544,-54.07687573090116,-78.36577182980672,-1.338266,-0.007452124,-148.2890770206667,5,-115.61234951055992,17.50101661682129,14.245744705200195,100
0.22995901107788086,25.096992010580866,0.008033275604248047,2.980745792388916,17.349985599517822,70000,122.2648994922638,-44.92220137672442,-29.52114717392928,-3.516307,-0.007159337,-148.8627607078663,6,-97.56858237957515,17.111993312835693,13.838456153869629,100
0.2349998950958252,15.599024625648758,0.0070035457611083984,3.0156054496765137,17.19998860359192,80000,139.4778871536255,-23.619761984067544,-27.32584839548106,-1.1126763,0.0063246824,-90.07191173168157,7,-54.73812746830545,16.95602059364319,13.665073156356812,100
0.23697280883789062,30.237979816861827,0.0069921016693115234,3.0207173824310303,17.4529869556427,90000,156.94387197494507,-27.568225887693995,18.163525386930253,-0.7413533,-0.013245451,-173.89589983957467,8,-62.711399970912865,17.209022045135498,13.897782802581787,100
0.23099946975708008,9.921758942837409,0.0069696903228759766,3.012143850326538,17.410985708236694,100000,174.36785769462585,-12.049094873446156,-5.893849039186524,-0.41981485,0.0028549195,-50.016056046682806,9,-39.610245081086575,17.171018838882446,13.878669023513794,100
0.23096728324890137,7.3424539199110095,0.006996631622314453,2.979001998901367,17.2779860496521,110000,191.65884375572205,-13.471604687341042,-23.59877685294467,-0.7124962,0.013158435,-53.332512904035134,10,-43.06613696778812,17.039018630981445,13.791696310043335,100
0.22896957397460938,7.199222812533155,0.008000612258911133,3.023303508758545,17.322989463806152,120000,208.99583339691162,-14.007245684227122,-22.95519925294917,-0.7831587,-0.017559428,-54.12447226091554,11,-44.236553320811765,17.086019277572632,13.831491470336914,100
0.22696852684020996,5.3727177206705665,0.006971836090087891,3.063486337661743,17.29499053955078,130000,226.34482169151306,-14.679648683309583,-25.036935780656155,-0.9109454,0.022447513,-52.97157943909856,12,-45.554504063970725,17.05901861190796,13.75127100944519,100
0.22896575927734375,7.306018051821729,0.0070307254791259766,3.044774055480957,17.297985553741455,140000,243.6558063030243,-14.457679373535552,-23.878443832794105,-1.0504469,-0.00063798524,-74.12513446634722,13,-45.13277506711619,17.061989068984985,13.764644384384155,100
0.2279975414276123,6.466045302137529,0.007968902587890625,3.0076799392700195,17.264986753463745,150000,260.93379497528076,-14.199051498418994,-24.65363570613196,-1.1574143,-0.005725353,-54.75731126007806,14,-44.61057290616245,17.02802085876465,13.768159866333008,100
0.22896814346313477,5.93570370718404,0.006999492645263672,2.973968029022217,17.324987649917603,160000,278.27278327941895,-14.475063713546302,-25.416450473725256,-1.3637763,-0.029002557,-53.038690158125505,15,-45.16648657668773,17.089020013809204,13.85621976852417,100
0.22996878623962402,5.816004135853978,0.007005929946899414,3.020777702331543,17.426987648010254,170000,295.7137711048126,-14.746276412280206,-22.429888054682955,-1.4859598,0.008217224,-65.73367966774903,16,-45.72691762668896,17.189019918441772,13.914305925369263,100
0.22996187210083008,4.696270046388352,0.007001161575317383,2.9639487266540527,17.196987867355347,180000,312.92475867271423,-14.79026980084285,-25.198424305516657,-1.6580223,0.012189829,-52.65460615075177,17,-45.75255346288915,16.95902395248413,13.701587915420532,100
0.23697113990783691,5.15758619096084,0.00899648666381836,2.9584343433380127,17.264991521835327,190000,330.20275020599365,-14.68614048853697,-26.137483402788337,-1.8199424,-0.008632158,-57.47194149815713,18,-45.57891578483036,17.01802372932434,13.79153060913086,100
0.22696709632873535,6.865546686971269,0.008028745651245117,2.9943294525146484,17.366984844207764,200000,347.58273339271545,-13.89461320670224,-22.68411347338897,-1.7904303,-0.009117298,-52.87808609708664,19,-43.95821906107698,17.130990266799927,13.866318941116333,100
0.2279982566833496,6.6042131562032,0.007999897003173828,2.9830336570739746,17.799988269805908,210000,365.39572262763977,-14.102353890748583,-24.825626956041074,-1.7290192,0.0010716491,-55.66448483532021,20,-44.38415088745492,17.562989950180054,14.315852403640747,100
0.22796368598937988,8.190453085493017,0.008004426956176758,3.0041627883911133,17.28398823738098,220000,382.69171023368835,-13.781717625966797,-23.137936702974585,-1.6483732,0.0013224899,-62.07258181813779,21,-43.75292915964039,17.047019243240356,13.794333219528198,100
0.22999787330627441,11.605879248415091,0.007969141006469727,2.960648775100708,17.29998779296875,230000,400.00569772720337,-13.045543178593686,25.343481406595732,-1.5622729,0.011343463,-86.89857309845337,22,-42.17098148247905,17.062020778656006,13.842565536499023,100
0.22896814346313477,12.904874368732063,0.007998943328857422,3.0044727325439453,17.257988214492798,240000,417.27668595314026,-13.455166774943919,-14.373660760362831,-1.4151257,0.017076282,-87.36189960893654,23,-43.09319907473251,17.020021200180054,13.767615795135498,100
0.22797393798828125,17.399771773513873,0.00800323486328125,3.0167758464813232,17.361988306045532,250000,434.6516761779785,-12.60836529078444,28.017808064609905,-1.2877362,-0.02096986,-87.85489025294456,24,-41.34610092218063,17.12601113319397,13.847673177719116,100
0.22696876525878906,18.846406806070004,0.0069997310638427734,3.0037004947662354,17.247989177703857,260000,451.9126629829407,-10.533669417724754,30.89818927396693,-1.0554684,-0.010062976,-94.21429673489719,25,-36.896055470767,17.014020681381226,13.744668245315552,100
0.23199820518493652,20.55265769230018,0.007997989654541016,3.0538759231567383,17.660987615585327,270000,469.5866491794586,-10.35988161454833,30.384254525940385,-0.8823418,0.0026400727,-89.97014897004314,26,-36.36046705712931,17.42099142074585,14.095077753067017,100
0.24199676513671875,25.34300564595712,0.009969711303710938,3.030853033065796,17.920984745025635,280000,487.52163648605347,-9.844197437330362,32.07253469160043,-0.7586326,-0.016434528,-87.39329316852479,27,-35.114569175080945,17.668017625808716,14.3029146194458,100
0.22696876525878906,33.967146860384446,0.008030414581298828,3.0233538150787354,17.486989736557007,290000,505.0226263999939,-7.438252139718217,145.06000366460034,-0.574627,-0.0011423584,-87.60191593714617,28,-30.51815409965603,17.25199055671692,13.937573909759521,100
0.23299837112426758,21.44534120801851,0.008002042770385742,3.0798237323760986,17.661991596221924,300000,522.6976149082184,-8.624388176201576,37.318532704966955,-0.47196278,0.008205103,-81.93758775867934,29,-32.77638763532148,17.42099118232727,14.056880474090576,100
0.22899723052978516,31.556949217398927,0.007991790771484375,3.014709711074829,18.102987051010132,310000,540.813600063324,-4.5367520302438,121.95775829078755,-0.38833815,-0.0067085144,-88.1381361233504,30,-23.92165161978892,17.864996433258057,14.57832145690918,100
0.22800207138061523,30.78011398203171,0.008997678756713867,3.0487561225891113,17.96298909187317,320000,558.7895889282227,-3.3948689082935077,131.60647938300372,-0.33806947,-0.009301062,-87.50303139055781,31,-21.40271891427857,17.724989652633667,14.400813341140747,100
0.23496770858764648,39.05072384553439,0.007031440734863281,3.0255815982818604,17.43398690223694,330000,576.2365736961365,-2.025339385749829,148.61697374752055,-0.26520038,0.0024216308,-90.42813671889284,32,-18.748335275010163,17.19198775291443,13.921437978744507,100
0.2279677391052246,28.73023555473959,0.00799703598022461,2.9786808490753174,17.414987087249756,340000,593.6645615100861,-5.768185517037018,36.57064986073678,-0.20883347,-0.018503303,-86.97358007949363,33,-26.111598921504,17.179022312164307,13.931101322174072,100
0.22999954223632812,34.195989471779455,0.006998538970947266,3.0165822505950928,17.40498995780945,350000,611.0825521945953,-2.5039988152025883,145.1694117354867,-0.16725738,0.006331714,-94.20439987252114,34,-19.30474749119012,17.167991876602173,13.90107798576355,100
0.2259984016418457,42.882614915666544,0.006999015808105469,2.957691192626953,17.2939875125885,360000,628.3905384540558,1.8450527770465925,141.61503131291985,-0.18621202,-0.023073096,-85.60610161648387,35,-10.962555279005892,17.059990882873535,13.852303981781006,100
0.22796845436096191,49.82653857308983,0.008028030395507812,2.9760682582855225,17.340988159179688,370000,645.7445259094238,7.18786367018669,145.47291423695546,-7.770778,-0.006938338,-86.67969403164078,36,-0.6889231727294785,17.104991674423218,13.86508297920227,100
0.2279682159423828,15.957866621512435,0.0070002079010009766,3.025906562805176,17.323989391326904,380000,663.081515789032,-7.8727601781814815,-3.4384441104366466,1.8100989,0.021723349,-89.08319173901842,37,-31.72009238418052,17.08802103996277,13.803754091262817,100
0.22699427604675293,69.28628901111564,0.006972551345825195,3.0074214935302734,17.373985528945923,390000,680.4685008525848,18.07629399374259,147.07291941208354,-20.242243,0.011850073,-88.09330692724237,38,14.637997631379847,17.140018701553345,13.84352993965149,100
0.22795462608337402,58.001838181328274,0.007030963897705078,2.9187324047088623,17.324987649917603,400000,697.8064894676208,65.2618776085545,150.09833201441856,-32.53446,-0.00700907,-59.972847004061514,39,100.8631049154255,17.08798909187317,13.896724462509155,100
0.2259688377380371,3.455574037544279,0.00702357292175293,2.9039738178253174,17.245989561080933,410000,715.064478635788,85.4893604602225,143.28779386248686,-20.227211,-0.0056269425,125.63726468229565,40,131.98870172655964,17.012997150421143,13.837061882019043,100
0.22696709632873535,5.677998712951349,0.0070307254791259766,2.914987802505493,17.310986757278442,420000,732.3884656429291,96.97223443944172,173.2079736228522,-24.48351,0.009153352,151.0990244192372,41,164.38084100122694,17.07698893547058,13.904215097427368,100
0.2279667854309082,12.607714631448136,0.007002115249633789,2.9307541847229004,17.344988346099854,430000,749.7464535236359,88.98280900837986,159.11698959746863,-48.929283,0.008580218,56.556738634223294,42,146.03084020428506,17.10901951789856,13.892073392868042,100
0.23399949073791504,24.157494153761313,0.0070002079010009766,2.9392049312591553,17.321990251541138,440000,767.0814433097839,46.00300058273229,141.33136771635247,-70.166,0.0102139255,6.079124599967482,43,53.14691857706627,17.08099055290222,13.848335266113281,100
0.22598695755004883,28.033095464682305,0.006979942321777344,2.9249107837677,17.274990797042847,450000,784.3704319000244,46.962134347306176,84.30929517444102,-401.63724,-0.0054614623,-169.4230781218709,44,58.468836684506094,17.04202389717102,13.850141763687134,100
0.22697114944458008,7.6109962843644805,0.006999969482421875,2.9307215213775635,17.153990268707275,460000,801.5374190807343,74.82672082485001,165.14486469649916,-319.3998,-0.0035828126,96.16609933990718,45,107.51549618702393,16.920019149780273,13.737628698348999,100
0.2249741554260254,2.0038185085040516,0.007994890213012695,2.8800313472747803,17.09498691558838,470000,818.644406080246,94.81046361792097,157.3105142724036,-925.5538,-0.020787824,143.72929417717376,46,149.17421321692663,16.86201786994934,13.725159168243408,100
0.22795748710632324,3.8145745433654668,0.007041454315185547,2.854823589324951,17.140989065170288,480000,835.7983937263489,96.81812586817499,164.1510013930222,-1108.3525,-0.0016403786,147.79253072324698,47,152.78771156225426,16.90599012374878,13.78510308265686,100
0.24999570846557617,2.560383070355693,0.008001327514648438,3.0121428966522217,17.427988290786743,490000,853.239381313324,95.40865204691003,152.51268393828238,-1595.5544,-0.012513293,140.62065542047742,48,146.72372182380116,17.16999125480652,13.892452478408813,100
0.23997020721435547,1.8517193822476,0.007000446319580078,2.9871084690093994,17.502989768981934,500000,870.7553703784943,94.44499482772505,148.81555496305373,-8.755798,0.0010416062,139.41635397678527,49,144.11211328771205,17.256019115447998,13.967918395996094,100
0.2259974479675293,2.0466533683314876,0.008980751037597656,2.993263006210327,17.23398780822754,510000,888.0013561248779,94.39798864198866,148.96379519254066,0.5333665,-0.013427876,138.8708872636751,50,144.0096851320967,16.999009609222412,13.741891384124756,100
0.225968599319458,1.952660163471533,0.007029533386230469,3.0203299522399902,17.434988260269165,520000,905.4483444690704,94.37642075252973,149.7822698707236,0.019866716,-0.0032184678,139.97088648161628,51,143.94412401440462,17.20002770423889,13.940180540084839,100
0.2259976863861084,1.8885125228124202,0.006999969482421875,2.9610414505004883,17.3539879322052,530000,922.8153328895569,94.34576016792258,148.48303435206614,-0.037379425,-0.025084542,139.87601303474906,52,143.88923894219025,17.120019674301147,13.901870727539062,100
0.2259964942932129,2.2746671442855004,0.007961511611938477,2.9626879692077637,17.164987802505493,540000,939.9923198223114,94.41825706597345,150.995812373249,-0.015413999,-0.00969749,139.02886056590984,53,144.0104294928646,16.930029153823853,13.716431617736816,100
0.23996782302856445,2.111465354353931,0.007998466491699219,2.947756052017212,17.32198452949524,550000,957.3263077735901,94.55091790874165,150.73217022269876,-0.014902609,-0.0057190256,139.62236274962146,54,144.3384346550525,17.074018239974976,13.86020016670227,100
0.23099827766418457,2.255929854635683,0.007002115249633789,3.0015671253204346,17.286988019943237,560000,974.6252961158752,94.64564782783938,152.545697868793,-0.006499868,-0.002526548,138.98897531608782,55,144.5790596893487,17.046987771987915,13.786113739013672,100
0.26999902725219727,2.491460419045278,0.00699925422668457,2.9953818321228027,17.20698881149292,570000,991.845285654068,94.47532278920238,154.38585119071755,0.0026183692,0.006238935,139.86632294390677,56,144.13412823767612,16.928990364074707,13.670795440673828,100
0.22999811172485352,2.4852537721649375,0.00699925422668457,2.9621756076812744,17.160985231399536,580000,1009.030270576477,94.60339922932924,155.26498913137715,-0.0012752616,-0.0018565094,139.18312166699454,57,144.49514418951145,16.922988891601562,13.714461326599121,100
0.22496509552001953,2.484010362957338,0.007004976272583008,2.9299306869506836,17.36198925971985,590000,1026.4042611122131,94.62634099233817,151.95836260948187,-0.022103444,-0.020932617,139.10363872165803,58,144.54321376887893,17.130019187927246,13.930083513259888,100
0.22896718978881836,2.261840049458965,0.006993770599365234,2.9340686798095703,17.425987243652344,600000,1043.8422465324402,94.58884384167165,149.58776511693827,-0.00685647,-0.0062832083,138.81188007073766,59,144.3831392046642,17.18902587890625,13.993114709854126,100
0.22496771812438965,2.4647316948667397,0.007995367050170898,2.970456838607788,17.42298913002014,610000,1061.2772364616394,94.52887784142769,155.9998956722394,-0.005065512,-0.0049268343,139.10314709910557,60,144.29284646482415,17.19002604484558,13.922354936599731,100
0.24300003051757812,2.5996327063482587,0.00699925422668457,3.0566604137420654,17.852989435195923,620000,1079.143224477768,94.45482323195388,158.07705449259032,0.00064207456,0.00062544557,139.96193395120804,61,144.10473083797422,17.601990699768066,14.270199298858643,100
0.2370011806488037,2.456773687704732,0.008000612258911133,3.1051275730133057,18.317986488342285,630000,1097.4742121696472,94.62251904741396,153.24987982314408,-0.00972612,-0.00950516,140.13787430287599,62,144.52864078707512,18.07298469543457,14.689560413360596,100
0.23396944999694824,2.1597204647650057,0.009027242660522461,3.068242311477661,17.924987077713013,640000,1115.4121978282928,94.62417258453576,150.83333820936497,-0.018434117,-0.018073577,139.725789357493,63,144.5135203605684,17.681990385055542,14.336486339569092,100
0.2389976978302002,2.257825027642677,0.007001161575317383,3.067532777786255,18.08198833465576,650000,1133.5061852931976,94.63405923109431,151.43164225593785,-0.011020511,-0.010745502,140.13858261262044,64,144.54826901762956,17.834988355636597,14.495263576507568,100
0.23400044441223145,2.3558771134931096,0.010999441146850586,3.2218072414398193,18.28498911857605,660000,1151.8041744232178,94.52689474796212,152.98420955207882,-0.012980365,-0.0125703905,139.49019391820522,65,144.36943045028949,18.03799033164978,14.538771867752075,100
0.22499752044677734,2.42257433204991,0.006996870040893555,3.0800681114196777,17.619986295700073,670000,1169.4371583461761,94.47872362860977,151.92338472218822,-0.0010491211,-0.0011229477,139.38913756885975,66,144.20340612224575,17.387991905212402,14.048001050949097,100
0.23400092124938965,2.179757449549458,0.0069806575775146484,3.0392184257507324,17.485987663269043,680000,1186.9351472854614,94.55061326232317,149.7895263647647,0.008035442,0.0082470765,139.7585207074296,67,144.3348336717941,17.24299144744873,13.950656175613403,100
0.2369706630706787,2.2897680170676393,0.010027170181274414,3.086059093475342,17.567988395690918,690000,1204.5171370506287,94.51338323453818,150.19460098787994,-0.017163895,-0.016955182,138.88852270192325,68,144.23130293818474,17.31998872756958,13.97096061706543,100
0.24697422981262207,2.498134169743493,0.007025003433227539,2.9848556518554688,17.40498924255371,700000,1221.9341230392456,94.67373163692324,153.80727637889964,-0.013357713,-0.012816417,139.63493764247457,69,144.66952809048232,17.149988651275635,13.910085439682007,100
0.2349686622619629,2.304060967566176,0.006997346878051758,2.9466116428375244,17.340986967086792,710000,1239.2881104946136,94.58005434501513,152.7576775602607,-0.010178229,-0.009771379,139.84881318071155,70,144.37643575782252,17.099020957946777,13.89219045639038,100
0.23796629905700684,2.4210183203379363,0.007031679153442383,3.021538734436035,17.37298822402954,720000,1256.6730988025665,94.78356624536285,151.83678649243453,-0.0038406465,-0.0037941467,140.57438774819656,71,144.9117419247044,17.12699031829834,13.776328086853027,100
0.2259693145751953,2.383521687862086,0.007029294967651367,3.0035359859466553,17.309988260269165,730000,1273.9960868358612,94.39994291006273,156.25143661099492,-0.018202972,-0.017991329,139.48116818724844,72,144.02556238377122,17.076018810272217,13.834131717681885,100
0.22597455978393555,2.5316819773861874,0.006997585296630859,3.011676549911499,17.32098889350891,740000,1291.33007478714,94.52672951089346,152.11428458974882,0.0024483108,0.0030332077,139.56279332205426,73,144.29013966069718,17.087016105651855,13.813524961471558,100
0.23196768760681152,2.3385081643868846,0.008029937744140625,2.9293549060821533,17.23198914527893,750000,1308.5750629901886,94.78751080781545,153.83569344007935,-0.017603153,-0.017545288,139.77852981245073,74,144.91579863714765,16.99199151992798,13.793697595596313,100
0.22596073150634766,1.9373593362459827,0.007002353668212891,2.93099045753479,17.316988706588745,760000,1325.9040503501892,94.35812105453229,150.2282658712982,-0.01482173,-0.01454346,139.67151926146462,75,143.90932790664942,17.083021640777588,13.90123200416565,100
0.23396730422973633,2.375913654155987,0.008031606674194336,3.0141000747680664,17.2649884223938,770000,1343.182038784027,94.48348997468787,153.80059985524647,-0.0019037263,-0.0018313568,139.78402809107675,76,144.22857463461563,17.022989511489868,13.753594160079956,100
0.22499823570251465,2.056182634013355,0.007000446319580078,2.9860680103302,17.333988666534424,780000,1360.5290262699127,94.49981332499907,149.97292486844142,0.001899321,0.00215251,140.57786347710896,77,144.2299267225674,17.100990295410156,13.845787048339844,100
0.2239997386932373,2.1648762189899835,0.008968114852905273,2.9851701259613037,17.308980464935303,790000,1377.8510143756866,94.58558921589251,151.77573539439604,-0.021880597,-0.021081293,140.26757650605782,78,144.43006934333516,17.07601261138916,13.811551809310913,100
0.22797131538391113,2.5803723545013484,0.006971597671508789,3.0358054637908936,17.225987911224365,800000,1395.0900011062622,94.65975754854831,158.44230072660523,-0.020038888,-0.019571984,139.3672875033483,79,144.57958944011244,16.990017414093018,13.708055019378662,100
0.23397421836853027,2.3261097075010997,0.0070230960845947266,2.9829845428466797,17.514984846115112,810000,1412.6179888248444,94.65094853971533,151.16904977276155,-0.012549985,-0.012247351,139.16089424033075,80,144.60230119988688,17.273987531661987,14.011879205703735,100
0.2239680290222168,2.4355133460048433,0.008030891418457031,2.9494106769561768,17.2639901638031,820000,1429.8939793109894,94.4969367952154,152.9756125653206,0.017647268,0.01788451,139.67622440049382,81,144.23425029165787,17.030991077423096,13.823475360870361,100
0.23399853706359863,2.4644829871067473,0.00795745849609375,2.9782328605651855,17.285988330841064,830000,1447.191965341568,94.66702746040292,152.91047820143086,-0.014658067,-0.014534003,139.53954181187927,82,144.57196015402187,17.04303216934204,13.748962879180908,100
0.2279975414276123,2.2282164122363626,0.0070002079010009766,2.9530646800994873,17.302987337112427,840000,1464.5079531669617,94.49454741949,153.332729446346,-0.0023775238,-0.0021657823,139.3768082310276,83,144.21530899445318,17.067989587783813,13.844667196273804,100
0.22597074508666992,2.501928802308013,0.008031368255615234,2.9655354022979736,17.232989072799683,850000,1481.7529428005219,94.68239422800647,155.09349298808985,-0.0026376739,-0.002608748,139.153719602812,84,144.66368117645897,16.996986627578735,13.772871971130371,100
0.22597479820251465,2.55236885339357,0.008023500442504883,2.9825401306152344,17.303987741470337,860000,1499.068928718567,94.75952660912463,155.11977569941408,-0.01671396,-0.016271906,138.84495730426497,85,144.85019663449714,17.069989442825317,13.803918838500977,100
0.22896671295166016,2.3025762628172113,0.007030010223388672,2.980177640914917,17.28198552131653,870000,1516.3659155368805,94.50516499814745,149.68925506565782,0.004589624,0.004679601,138.9381936861962,86,144.28564072281145,17.04498863220215,13.789543390274048,100
0.22896146774291992,2.6605144051844616,0.007006406784057617,3.0882198810577393,17.736984968185425,880000,1534.1149044036865,94.682329289463,154.21213078896736,-0.017564416,-0.017505633,139.47676450506563,87,144.68392134714935,17.500019311904907,14.143378257751465,100
0.23599767684936523,2.539336954585888,0.006970882415771484,2.990915536880493,17.254988431930542,890000,1551.3818926811218,94.70789124652183,152.64611889529323,0.0076036393,0.007776987,139.17494766239685,88,144.69326620483136,17.012019872665405,13.76681900024414,100
0.2259986400604248,2.21151563619341,0.007969141006469727,2.991337299346924,17.333988904953003,900000,1568.7278800010681,94.4362003191592,150.2051074343509,-0.0031483856,-0.0030673326,138.9416642512012,89,144.06942546516626,17.09902000427246,13.83285117149353,100
0.2259654998779297,1.9498725721714214,0.0070018768310546875,2.9463703632354736,17.285988807678223,910000,1586.0258684158325,94.6527317341978,151.73991865165797,-0.015713666,-0.015448003,141.16601945991312,90,144.58323296512125,17.052021265029907,13.85774564743042,100
0.22796344757080078,2.2345393965636022,0.007035017013549805,3.0037176609039307,17.310988187789917,920000,1603.3498561382294,94.43995785214138,149.98772280886882,0.009955062,0.010351649,139.53391610711122,91,144.06218400680416,17.075989723205566,13.812283754348755,100
0.2239682674407959,2.134995804843309,0.008029699325561523,2.9037697315216064,17.31098699569702,930000,1620.6728444099426,94.44579918944079,149.6536127993737,0.015193648,0.015537648,139.57340708416902,92,144.09176036111003,17.078989028930664,13.901218175888062,100
0.22299838066101074,2.108872701071136,0.00699925422668457,2.9950597286224365,17.281988620758057,940000,1637.967832326889,94.59922606467663,150.76303764514,0.002253073,0.0022621634,140.02756624686626,93,144.47875504964315,17.050989627838135,13.746467351913452,100
0.22796916961669922,2.4247399689758358,0.0069997310638427734,3.044389247894287,17.29198694229126,950000,1655.2728199958801,94.49104997171706,152.75919816625628,0.0128193665,0.012441264,139.3666731707111,94,144.1501896629743,17.057018041610718,13.749220848083496,100
0.2299661636352539,2.162961610886885,0.007000923156738281,3.011737108230591,17.267988443374634,960000,1672.5528075695038,94.45815371295781,150.78925814330609,-0.0016584259,-0.0019783692,139.14707846870695,95,144.13615358241154,17.03002119064331,13.760579109191895,100
0.22699856758117676,2.422172973300281,0.007950782775878906,2.949939250946045,17.32898759841919,970000,1689.8947956562042,94.64777130182199,154.131023015273,-0.020280488,-0.020484772,139.30950300857924,96,144.60642349987415,17.094038248062134,13.89332890510559,100
0.23196911811828613,2.101386329886994,0.00702667236328125,2.979816436767578,17.337987661361694,980000,1707.2457830905914,94.60074662444647,151.24267826904014,-0.010374851,-0.010147802,139.81830891475875,97,144.49208296281833,17.098991870880127,13.856300830841064,100
0.2259674072265625,1.9560249279007396,0.006995201110839844,2.9913930892944336,17.29098892211914,990000,1724.5487728118896,94.53465815694881,148.81775393750573,0.0016121521,0.0019288093,139.7237780261809,98,144.34468460851735,17.05602216720581,13.794715881347656,100
