LossAfter,Time-Optimization,train-StdReturn,train-MaxReturn,ItrTime,Time,n_timesteps,train-EnvExecTime,Itr,train-MinReturn,train-AverageDiscountedReturn,Time-SampleProc,LossBefore,Time-Sampling,train-NumTrajs,train-PolicyExecTime,train-AverageReturn
0.000635121,0.3285205364227295,3.8456776066840725,285.8075887796019,18.070832014083862,1853.37229180336,1000000,3.0599780082702637,99,263.24322176110593,153.02395031439107,0.01999950408935547,-5.936806e-06,17.721306085586548,100,14.401654958724976,279.7974299982536
-0.0006404302,0.2539989948272705,4.888625214023361,287.9403779183632,17.572087287902832,1870.967383146286,1010000,2.9552037715911865,100,261.03334840733226,152.72215375140317,0.022112131118774414,-5.846698e-06,17.294087648391724,100,14.059340476989746,278.8770196591162
-0.0021665895,0.26000070571899414,3.2699763262044383,287.5130045327094,17.660600423812866,1888.6409833431244,1020000,2.975633382797241,101,269.84253642442513,153.41845670349988,0.025997161865234375,-5.7196394e-06,17.373602390289307,100,14.137962579727173,280.16624095498497
-0.0004433573,0.33300065994262695,4.044786588401194,286.6237524145241,17.97058129310608,1906.6245648860931,1030000,2.96488356590271,102,263.99454051859453,153.3410261314685,0.018999814987182617,-5.627546e-06,17.617581605911255,100,14.390626430511475,280.17800343285023
-0.0003151859,0.2633848190307617,4.036303343058437,288.3987260709135,17.470695972442627,1924.1142637729645,1040000,2.9291651248931885,103,267.3245067899459,153.53264761444743,0.017998695373535156,-5.530753e-06,17.18931245803833,100,14.00062370300293,280.77041202664884
0.0046457,0.3130044937133789,3.255775466821866,291.44860010048774,17.917654514312744,1942.0449192523956,1050000,2.951908826828003,104,271.6600813302385,154.11024431063618,0.026998519897460938,-5.4446946e-06,17.576651334762573,100,14.28630542755127,281.69450757578284
0.006716322,0.2830028533935547,4.713158652171267,290.4837897474739,17.780011415481567,1959.8569269180298,1060000,2.934828519821167,105,260.43966126549316,153.61794713335345,0.02099776268005371,-5.3757517e-06,17.47601079940796,100,14.261897087097168,281.0932401657951
-0.0035656563,0.26399779319763184,6.351718579529343,290.3926258395102,18.024704456329346,1977.8986287117004,1070000,3.005932569503784,106,234.65897585533332,154.367943032118,0.020002126693725586,-5.3006825e-06,17.73870325088501,100,14.462035894393921,282.2749913962192
0.0054400773,0.265000581741333,4.458582840316051,288.61680167708886,17.81533670425415,1995.7269649505615,1080000,2.9628491401672363,107,266.32727179778436,153.90649453721915,0.02399730682373047,-5.24371e-06,17.526338815689087,100,14.293190240859985,281.5393436779052
-0.0027682758,0.2649979591369629,4.459931189899183,290.8244748449962,17.948243379592896,2013.689207315445,1090000,3.046628713607788,108,265.6958652300942,154.06424969509678,0.024000167846679688,-5.1738834e-06,17.659245252609253,100,14.343506813049316,281.7667568536405
-0.002371866,0.26600027084350586,4.343811898051393,289.4355960809604,17.799581289291382,2031.502789258957,1100000,3.009401321411133,109,259.4469144442185,154.07958360110527,0.026997804641723633,-5.0387384e-06,17.506583213806152,100,14.239884853363037,282.09766888591713
-0.0040560383,0.2740013599395752,8.676264352815737,290.9167798103301,17.854456424713135,2049.3697593212128,1110000,2.929600954055786,110,230.3471254841837,153.47451461145894,0.02499842643737793,-4.928688e-06,17.55545663833618,100,14.332155227661133,280.92305375224254
0.0020611456,0.273998498916626,5.10959988278923,289.803277558508,17.815598726272583,2067.1993567943573,1120000,2.8971405029296875,111,260.64339030393745,154.2001905961628,0.02299809455871582,-4.816339e-06,17.516600847244263,100,14.337700843811035,282.27078938823996
-0.00096960133,0.26600003242492676,4.835914479421363,291.1851444444063,17.674399375915527,2084.885756254196,1130000,2.9208810329437256,112,266.01127231733483,153.94315949439712,0.022998332977294922,-4.692899e-06,17.38340139389038,100,14.175544500350952,281.6536436834637
-0.0043342924,0.2550013065338135,4.48379042996901,291.2333034250316,17.7269606590271,2102.6267173290253,1140000,2.9250049591064453,113,260.0303811180995,154.585986637771,0.02499675750732422,-4.56836e-06,17.446962594985962,100,14.24190640449524,282.61839297349024
-0.0014821988,0.26000261306762695,4.526536341668122,293.2859185768653,17.714011907577515,2120.3537290096283,1150000,2.930149555206299,114,268.67678953968493,154.33565829740564,0.026009321212768555,-4.4675585e-06,17.427000999450684,100,14.235473871231079,282.07906513976553
-0.0022138436,0.253002405166626,2.9498190543675857,290.1066760328439,17.700319290161133,2138.0680470466614,1160000,2.937642812728882,115,275.07917202594825,155.03712596551082,0.023997068405151367,-4.3729997e-06,17.423319816589355,100,14.16822600364685,283.59657088709275
0.0004770206,0.28099822998046875,3.8194314205660174,289.6931297048477,17.95766544342041,2156.0397119522095,1170000,3.032604455947876,116,264.43601032899005,154.78468815468443,0.031999826431274414,-4.285431e-06,17.644667387008667,100,14.344406843185425,283.01717911817065
0.0011360109,0.2662374973297119,5.059172241359836,290.56024762649434,18.035869121551514,2174.089579105377,1180000,3.1114280223846436,117,259.6124194456739,154.85223023253224,0.024996280670166016,-4.1987146e-06,17.742634057998657,100,14.351449012756348,283.1855269501993
-0.0024287435,0.27699851989746094,4.4765364161382575,291.5115133139755,18.233863830566406,2192.3374423980713,1190000,3.1006457805633545,118,265.1655474710235,155.1783243455362,0.02399897575378418,-4.0708696e-06,17.93286633491516,100,14.558438539505005,283.7264756317101
-0.00048622658,0.2724792957305908,4.364174945513844,294.2557647370606,18.48170757293701,2210.832149028778,1200000,3.0991625785827637,119,271.0281599082502,155.3087898644818,0.022554636001586914,-4.021994e-06,18.184672117233276,100,14.767835140228271,284.1330553820193
-0.0016845562,0.2747678756713867,4.250852214220566,293.26294949810546,18.482043981552124,2229.3281919956207,1210000,3.130964994430542,120,263.3679680457834,155.60154147047874,0.024999380111694336,-3.9744436e-06,18.181278228759766,100,14.75982141494751,284.9411344775998
-0.0010726963,0.2759997844696045,4.018756086903898,291.87103289647234,18.203948497772217,2247.54513835907,1220000,3.1035594940185547,121,266.01452934441954,155.61759054810148,0.0260012149810791,-3.8830003e-06,17.900876998901367,100,14.538315057754517,284.8733043589187
-0.0057119275,0.27299976348876953,6.691837489257031,293.9945675141226,18.255333185195923,2265.8134701251984,1230000,3.1633286476135254,122,250.5456303785515,155.1893491453985,0.018951892852783203,-3.822626e-06,17.961380004882812,100,14.501145124435425,283.80978881844976
-0.0016130176,0.27251744270324707,5.5453969613676355,293.3909300842454,18.492551565170288,2284.319020986557,1240000,3.0887720584869385,123,263.8778564688528,155.363437059029,0.025998830795288086,-3.7593757e-06,18.19203543663025,100,14.798461437225342,284.285745879701
-0.0018831702,0.2650001049041748,4.387763514270714,292.65743851699165,18.033793210983276,2302.365890979767,1250000,3.0461502075195312,124,269.3981017973901,155.5168332375694,0.024999141693115234,-3.711295e-06,17.7418692111969,100,14.406017541885376,284.53827222823185
-0.003357976,0.2649960517883301,4.554340365361687,291.6404680345583,17.88883924484253,2320.2677285671234,1260000,2.9584271907806396,125,262.79570246184005,155.33151734581213,0.022000789642333984,-3.6200236e-06,17.60084319114685,100,14.383520126342773,283.95374698100034
-0.0018535116,0.2609999179840088,2.9975681933312566,291.26701832782646,18.067898511886597,2338.3486268520355,1270000,2.9726405143737793,126,276.196485536132,156.08264750767256,0.022528648376464844,-3.5311698e-06,17.783370971679688,100,14.49375319480896,285.6180574513906
-0.0020572864,0.26602840423583984,3.6359132685358433,291.62826192245603,18.10187029838562,2356.4635605812073,1280000,2.992610454559326,127,273.7916299585536,156.05296736163658,0.02499699592590332,-3.4474683e-06,17.810844898223877,100,14.526001691818237,285.47826794392165
-0.0026414378,0.2609982490539551,4.200694683382454,291.72109195005794,17.940926790237427,2374.418487071991,1290000,2.9390244483947754,128,273.48011109460435,156.14276139984398,0.0220029354095459,-3.3404706e-06,17.657925605773926,100,14.448904037475586,285.7760571779439
-0.00212192,0.26200032234191895,5.080678176713838,292.39764947200314,17.706235885620117,2392.138722896576,1300000,2.924403429031372,129,246.0422415258123,156.1033508786222,0.023996591567993164,-3.296908e-06,17.420238971710205,100,14.238138437271118,285.57859864547623
-0.0052844537,0.2630000114440918,4.130497867570228,292.74638719513706,17.804651021957397,2409.9573743343353,1310000,2.952078342437744,130,265.9652160525734,156.10143967103696,0.024998903274536133,-3.2308803e-06,17.515652179718018,100,14.27995491027832,285.4173345043282
0.002781521,0.25999975204467773,4.717607055554296,295.34234914557476,17.551143169403076,2427.5215182304382,1320000,2.932908058166504,131,263.9807560421662,156.29412738991536,0.020001649856567383,-3.127427e-06,17.270068645477295,100,14.066203355789185,285.82613513253233
-0.0038643167,0.2625124454498291,4.134316819161022,293.56558209322986,17.83314561843872,2445.367663860321,1330000,2.9805526733398438,132,266.1888037414676,156.1735055184126,0.019001483917236328,-3.015649e-06,17.551631689071655,100,14.288752794265747,285.6736382875347
-0.00227936,0.2650003433227539,3.4501614838753296,292.33403099197795,17.72390651702881,2463.1045684814453,1340000,2.934842109680176,133,274.56589494912464,156.21950090466748,0.02399754524230957,-2.8788984e-06,17.434908628463745,100,14.203735589981079,285.89550231282016
0.0027303994,0.26151394844055176,3.8904489421927506,293.56811227107585,17.73823881149292,2480.8558073043823,1350000,2.902336597442627,134,272.72399364593707,156.6712366679604,0.019001245498657227,-2.7516674e-06,17.45772361755371,100,14.269328355789185,286.8383383822612
-0.0011789523,0.2690005302429199,4.983027330859547,293.9512020087439,17.70627498626709,2498.5760827064514,1360000,2.9083545207977295,135,259.78269882386115,156.5506978099055,0.02500128746032715,-2.639073e-06,17.410197257995605,100,14.226816415786743,286.7243135812725
0.0012360439,0.26600003242492676,5.479344256840521,295.1164959788623,17.606509685516357,2516.1965923309326,1370000,2.906892776489258,136,259.35970555900326,156.41277082996174,0.01899862289428711,-2.5464499e-06,17.321511030197144,100,14.146438360214233,286.3331672262449
-0.0030129019,0.2690005302429199,4.817090363611493,293.9009109703075,17.827032327651978,2534.0376250743866,1380000,2.9253804683685303,137,267.87655440306133,156.3582739197259,0.030997514724731445,-2.4527776e-06,17.526034593582153,100,14.28302812576294,286.2568696770203
-0.004753343,0.25951528549194336,4.177456403933547,295.27030836208917,17.74766516685486,2551.7982885837555,1390000,2.9147939682006836,138,274.4549913208586,156.54985856817336,0.01799917221069336,-2.3710202e-06,17.46910071372986,100,14.281323432922363,286.57875693676664
-0.0031953824,0.27700018882751465,3.869271636530667,292.90192513560714,17.854560613632202,2569.6659276485443,1400000,2.964890956878662,139,275.3033527970899,156.8552274015028,0.023999452590942383,-2.2987067e-06,17.55263924598694,100,14.331977844238281,286.6975371382667
-0.0012389979,0.2630007266998291,4.980926833702864,293.2520886861012,17.83386731147766,2587.5137939453125,1410000,2.9644827842712402,140,263.22151144060246,156.3120271387109,0.019997596740722656,-2.2441816e-06,17.549869298934937,100,14.303518056869507,285.75164440002254
0.012902867,0.26552438735961914,4.211721196482393,293.7299126822454,17.7171049118042,2605.2448983192444,1420000,2.9027204513549805,141,267.5195784399391,156.79043260396153,0.01699686050415039,-2.1722828e-06,17.4335834980011,100,14.256888151168823,286.9738377352836
-0.0026109456,0.2589986324310303,4.392558414155573,295.4859029954993,17.616451025009155,2622.8743472099304,1430000,2.912128448486328,142,269.87754396099353,156.77473825551425,0.018999099731445312,-2.0631708e-06,17.33845329284668,100,14.15023136138916,286.80765395984764
-0.0013803134,0.2824268341064453,4.521107591815189,293.42352890534323,18.456175088882446,2641.343522787094,1440000,3.124267816543579,143,258.8126808679245,156.90260231728772,0.021997690200805664,-1.9964446e-06,18.151750564575195,100,14.705286741256714,287.158084758716
0.011065608,0.26800084114074707,3.9668148602025743,294.69190249487815,17.79223918914795,2659.148760318756,1450000,3.037558078765869,144,273.5817279842558,156.41995187686007,0.018997669219970703,-1.9212114e-06,17.50524067878723,100,14.226569414138794,286.3716721424907
0.014393585,0.2665128707885742,4.536067923693717,295.08906022213614,17.94092059135437,2677.104679584503,1460000,2.98404598236084,145,265.63697475780475,157.26995351674603,0.027001380920410156,-1.864177e-06,17.647406339645386,100,14.398958206176758,287.64494362520605
-0.0034880564,0.28100037574768066,5.384552995638219,296.0579873065042,17.91133737564087,2695.0290167331696,1470000,3.020299196243286,146,264.8160645499963,157.06647040237266,0.022997140884399414,-1.7914546e-06,17.606339693069458,100,14.329787969589233,287.6067552013477
-0.0014168656,0.2650001049041748,5.050002263190785,295.28979358261677,17.853066444396973,2712.895083665848,1480000,2.931710958480835,147,265.888265140168,157.33221288131196,0.02400064468383789,-1.6955602e-06,17.56406569480896,100,14.380876541137695,288.3991408371372
-0.00014802409,0.26599812507629395,4.093148221047615,295.5960423504435,17.594340562820435,2730.50342297554,1490000,2.903341054916382,148,275.1557696223999,157.55315502661338,0.0189974308013916,-1.6121709e-06,17.307341814041138,100,14.07709550857544,288.94491743319145
-0.0039702603,0.26752567291259766,4.349942292116784,295.3189158947443,17.679461002349854,2748.195883512497,1500000,2.915598154067993,149,270.4302952501766,157.64783349201835,0.026000261306762695,-1.5336072e-06,17.384934425354004,100,14.214894533157349,288.8715553977556
-0.0032442356,0.2670013904571533,4.975595232345579,297.5419818523671,17.83978843688965,2766.048671722412,1510000,2.9198997020721436,150,258.5423508280127,157.69031939882083,0.022999286651611328,-1.4952016e-06,17.54878807067871,100,14.348039150238037,289.0826037225644
0.006642375,0.2650017738342285,4.258817415158801,295.4618919372132,17.753272771835327,2783.814943790436,1520000,2.895719528198242,151,274.72834587905135,157.89416439977626,0.0169980525970459,-1.4210068e-06,17.470274448394775,100,14.298163175582886,289.317444058648
0.0036292477,0.26999998092651367,5.193489956248113,296.8227329203243,17.753188848495483,2801.581132888794,1530000,2.9084877967834473,152,269.7400366122448,157.3894464969408,0.019999027252197266,-1.3457727e-06,17.46218991279602,100,14.28846263885498,288.82188225958237
-0.002285548,0.26799774169921875,4.603839400549872,295.3669029602752,17.539944887161255,2819.134598493576,1540000,2.9320733547210693,153,265.3200148251081,157.83911518986787,0.0260012149810791,-1.2684941e-06,17.245945930480957,100,14.055964469909668,289.66777741494343
0.00482326,0.2735097408294678,3.1555819824032567,296.0447725286548,17.614643096923828,2836.7622406482697,1550000,2.8927643299102783,154,279.52583596854004,158.21973338091712,0.02699756622314453,-1.2156999e-06,17.313135147094727,100,14.161057233810425,290.33537979761326
-0.0014615406,0.26651501655578613,3.4715943349521643,298.1689643307745,17.55668020248413,2854.331920862198,1560000,2.9221959114074707,155,281.6883472258788,158.10888840126125,0.01799750328063965,-1.1753701e-06,17.270167589187622,100,14.091361284255981,289.96055418093425
-0.0032961771,0.2739987373352051,4.782898340866297,296.7772320487827,17.70340871810913,2872.048328638077,1570000,2.8936688899993896,156,265.5062692780612,157.9550844448998,0.018999576568603516,-1.0890901e-06,17.40941095352173,100,14.23726511001587,289.4278218447807
-0.0032092216,0.26599812507629395,4.176689401536353,297.15678599305653,17.740231037139893,2889.801611661911,1580000,2.912158489227295,157,270.25564552787114,157.73079333068176,0.01999974250793457,-1.0225499e-06,17.453285694122314,100,14.275408029556274,289.09913297395144
0.0059368555,0.26799869537353516,4.324160129889294,295.0710746962977,17.5445556640625,2907.360167503357,1590000,2.865663766860962,158,274.76575113142195,158.00711187880756,0.02500128746032715,-9.384834e-07,17.251555681228638,100,14.089491844177246,289.58538395388575
0.016429072,0.26652956008911133,4.01921901138448,297.34914179331616,17.751973152160645,2925.1241402626038,1600000,2.9365596771240234,159,274.7015570110924,158.3349853263475,0.021999835968017578,-8.298862e-07,17.46144437789917,100,14.205408573150635,290.4943879322074
0.015702669,0.2760021686553955,3.751680252332496,296.4313873123609,17.778900861740112,2942.916040658951,1610000,2.9206740856170654,160,277.6409173402414,158.0867651821667,0.026000022888183594,-7.0854304e-07,17.476898670196533,100,14.274748802185059,290.4341310140324
0.0019800432,0.26400065422058105,5.752687545067122,297.13813229895965,17.709739446640015,2960.638779401779,1620000,2.924957513809204,161,271.03685221422904,157.0659569618687,0.023996591567993164,-6.049215e-07,17.419743061065674,100,14.230383157730103,288.26577900688795
-0.0012368344,0.2799997329711914,4.696511185724249,297.97938495436034,17.756441354751587,2978.407219648361,1630000,2.9025259017944336,162,270.4841969718526,157.9780706200372,0.019010066986083984,-5.109608e-07,17.456359386444092,100,14.298754930496216,289.95823529898695
-0.0025293685,0.273998498916626,4.696169568814755,296.8334097719468,17.681946516036987,2996.1021645069122,1640000,2.8455681800842285,163,274.9726441309567,157.6441976991324,0.017998933792114258,-4.6051858e-07,17.3889479637146,100,14.26616907119751,289.63073412238884
-0.00070185494,0.26399779319763184,4.537861718780082,297.5892546622431,17.736216068267822,3013.851380109787,1650000,2.9410111904144287,164,274.2239689643035,158.26936307561675,0.021014928817749023,-3.8903474e-07,17.4492027759552,100,14.264549493789673,290.6979340073722
-0.0025184553,0.2700021266937256,4.182883910654139,297.20459753924564,17.819628477096558,3031.684009075165,1660000,2.927363872528076,165,272.9856421147663,158.34130073149637,0.018996715545654297,-3.3365725e-07,17.530629634857178,100,14.333333730697632,290.6991445499784
-0.002606085,0.2760298252105713,4.470547216690067,297.5581377496058,17.88635516166687,3049.583363056183,1670000,2.9396703243255615,166,273.72622434406003,158.52138868195416,0.01800084114074707,-2.606356e-07,17.5903263092041,100,14.37019419670105,291.1457312819208
-0.0038843767,0.2630000114440918,3.8598002877219453,297.06168101556324,18.258432626724243,3067.85479593277,1680000,3.0567424297332764,167,275.7296565208548,158.795544653139,0.019000530242919922,-1.3726711e-07,17.97543215751648,100,14.655291080474854,291.5470702226012
-0.004084926,0.2630016803741455,4.19516838142371,297.9476059197254,17.676401138305664,3085.544196844101,1690000,2.8776285648345947,168,275.8139250962909,158.5595947178192,0.019906997680664062,-9.523272e-08,17.393399953842163,100,14.249947547912598,290.9312194202407
-0.0024715788,0.26800012588500977,3.931823558450686,297.0675966634578,17.74390411376953,3103.3020992279053,1700000,2.898674249649048,169,278.8940759026114,158.81712292461492,0.026000499725341797,-4.9611327e-08,17.447903633117676,100,14.28659987449646,291.4214625115949
-0.0046122815,0.25800037384033203,3.6144172522856763,296.64717321818256,17.712186574935913,3121.028284072876,1710000,2.954239845275879,170,276.7279098155558,158.7994199867523,0.02299785614013672,1.078844e-08,17.431188344955444,100,14.165267705917358,291.42649523607344
-0.0031518794,0.26800036430358887,3.774931578993095,297.4947831817919,17.801924228668213,3138.8432083129883,1720000,2.8572492599487305,171,277.40012464786156,158.84111956712292,0.021999835968017578,9.621739e-08,17.509925603866577,100,14.375555515289307,291.4328406330159
-0.0027406912,0.2719995975494385,4.098279619659729,298.14858658438925,17.749139308929443,3156.6053471565247,1730000,2.9271280765533447,172,272.67468141790715,158.67674921547126,0.028998613357543945,2.1715044e-07,17.44814109802246,100,14.23711371421814,291.31657000603883
-0.00247543,0.2675204277038574,3.4989186791390967,297.79864517222063,17.803693771362305,3174.422040939331,1740000,2.8641700744628906,173,278.39982972129985,158.84318478678242,0.026000022888183594,3.091085e-07,17.50917410850525,100,14.369391679763794,291.44476089486693
-0.0024515835,0.2700004577636719,4.004075846527958,298.08779427852267,17.688408136367798,3192.1254477500916,1750000,2.887071371078491,174,271.4862050129911,158.93600168320611,0.018999099731445312,4.0476442e-07,17.398409366607666,100,14.211132526397705,291.57343384080707
-0.00026165912,0.2669978141784668,3.4884349286042173,297.9459378775308,17.72056770324707,3209.859014749527,1760000,2.960073471069336,175,278.54488902225296,158.9897713824562,0.024999618530273438,5.221939e-07,17.42756986618042,100,14.207268714904785,291.7926519480601
-0.00028103395,0.272000789642334,4.122531158358068,298.55784340060757,17.874497175216675,3227.746512413025,1770000,2.937796115875244,176,268.762947270616,159.00430041770883,0.019999027252197266,6.02833e-07,17.582497358322144,100,14.365297555923462,291.7338359563192
-0.0030122022,0.27100062370300293,3.8756940477894295,297.56696558798956,17.74765920639038,3245.5071716308594,1780000,2.919313907623291,177,269.8370860084489,159.20212462460483,0.02001023292541504,7.073772e-07,17.45564866065979,100,14.248130083084106,292.2163511133967
-0.0034076625,0.26400184631347656,3.345582391838114,296.7299950654431,17.791112184524536,3263.311283349991,1790000,2.934453248977661,178,281.1289312952866,159.05906962375528,0.01799631118774414,8.3276626e-07,17.508113861083984,100,14.28122591972351,291.75248625966293
-0.0026541667,0.26800060272216797,4.399728283206825,296.83964475144734,17.7527015209198,3281.0769827365875,1800000,2.922683000564575,179,271.3867532610345,158.6668946046978,0.02799820899963379,9.375655e-07,17.455700635910034,100,14.270607709884644,291.1847702428111
-0.0033147503,0.28151917457580566,3.0189341908875322,297.660132039795,17.832807779312134,3298.923790693283,1810000,2.8950374126434326,180,282.18779913004886,158.99354310707199,0.017998218536376953,1.0823118e-06,17.53329038619995,100,14.306496620178223,291.56108402134277
-0.003496809,0.26600027084350586,4.586062703194676,297.3653853765575,17.92822265625,3316.8655214309692,1820000,2.9731128215789795,181,266.28602468863363,158.5453931904248,0.022998571395874023,1.2317979e-06,17.63922381401062,100,14.398187637329102,290.6352120622152
0.013780547,0.26286768913269043,3.504918971918873,297.200615761939,17.84637212753296,3334.724893093109,1830000,2.9107251167297363,182,280.33993328108704,158.902568272139,0.02499866485595703,1.3325453e-06,17.557507276535034,100,14.373071193695068,291.3650692497763
0.0018849892,0.26851344108581543,4.1012335326792035,296.6404405110736,17.882982969284058,3352.620876312256,1840000,2.9775469303131104,183,269.53247250244874,159.0654674172868,0.02699732780456543,1.4511013e-06,17.587472200393677,100,14.347622632980347,291.77111443090456
0.00088150543,0.27300262451171875,3.3151866949378204,297.199567084179,17.734505653381348,3370.3683817386627,1850000,2.905163049697876,184,275.9733876150862,159.28690333513788,0.02699756622314453,1.5618098e-06,17.434505462646484,100,14.259645700454712,291.96666843337556
-0.0020851546,0.26199960708618164,4.1683303863899015,297.4787405369516,17.968266487121582,3388.350647687912,1860000,2.978742837905884,185,265.38249114504424,159.1933148601953,0.021998167037963867,1.6271733e-06,17.683268547058105,100,14.439255714416504,291.9088613691953
0.00038902732,0.26000022888183594,3.8642590541648807,297.371771783415,17.620407581329346,3405.9850556850433,1870000,2.9459822177886963,186,274.6932406059715,159.17661601103885,0.017996788024902344,1.6892313e-06,17.340408086776733,100,14.11229681968689,291.8617340324309
-0.0039146915,0.26952552795410156,3.338246431246736,297.2131445699379,17.77203369140625,3423.770087957382,1880000,2.851153612136841,187,276.2312994614414,159.50634372338337,0.017998456954956055,1.7867183e-06,17.484509706497192,100,14.36172866821289,292.4981786227407
0.00111753,0.2709779739379883,3.702507887105872,298.4908971631642,17.675148248672485,3441.45823597908,1890000,2.9597020149230957,188,279.58422693572203,159.35463500956607,0.024892568588256836,1.9315814e-06,17.378254413604736,100,14.15944528579712,292.41389287385505
0.0013446369,0.2720012664794922,3.971231203084822,299.24141758915914,18.26272487640381,3459.734960079193,1900000,3.056508779525757,189,276.9374114742473,159.51023539409735,0.02499699592590332,2.0381844e-06,17.964726448059082,100,14.626194953918457,293.0696652917566
0.0010088771,0.5699987411499023,3.9886088123263588,298.105429341693,20.294442653656006,3480.043401002884,1910000,3.3533825874328613,190,274.69570225244314,159.52802720503766,0.0299990177154541,2.1015644e-06,19.69444489479065,100,16.019009351730347,292.7093642341564
-0.00023902536,0.3020007610321045,3.296505128488875,299.23349414569793,19.815151929855347,3499.877555370331,1920000,3.3780853748321533,191,280.15252118796985,159.54419825902536,0.02386188507080078,2.1540523e-06,19.48928928375244,100,15.730405807495117,292.93368384849515
0.005951032,0.26000094413757324,3.1049725387156046,298.4574059055035,18.220974922180176,3518.113531589508,1930000,3.033231258392334,192,280.25074227651714,159.48473185975547,0.01999664306640625,2.2366917e-06,17.940977334976196,100,14.620714664459229,292.5526029325126
-0.0008739944,0.2595086097717285,3.801793553407944,299.42441939198375,18.69218945503235,3536.8187234401703,1940000,3.175051689147949,193,279.1587816260147,159.39477982767255,0.02299976348876953,2.2984718e-06,18.40968108177185,100,14.952592372894287,292.58810023038393
0.0078429645,0.30500268936157227,4.189749270230797,299.2668289876876,18.541547775268555,3555.3733370304108,1950000,3.1033880710601807,194,272.80802270758716,159.84573074861044,0.021998882293701172,2.3796713e-06,18.21454620361328,100,14.84670352935791,293.5673598948108
0.014799708,0.2969644069671631,4.132550128571655,298.7282915277463,18.57284140586853,3573.9601798057556,1960000,3.1088201999664307,195,271.6464653582812,159.4333407838193,0.02190566062927246,2.4915446e-06,18.251877784729004,100,14.860113859176636,293.10897681440736
0.031866003,0.2739996910095215,3.5553247775564136,300.1249806344586,18.265397310256958,3592.238574028015,1970000,3.1432902812957764,196,279.53813659558216,159.8565577129839,0.03399825096130371,2.572745e-06,17.95639705657959,100,14.547735214233398,293.8827540044205
0.021147875,0.3209969997406006,4.1687902771341685,299.99840790004276,18.660764932632446,3610.9123373031616,1980000,3.1760849952697754,197,279.03950010551046,159.4490369549183,0.030999183654785156,2.6347338e-06,18.30776619911194,100,14.869502782821655,292.69497476973305
0.0010093016,0.26948094367980957,4.5412104527498425,298.6604924462119,18.72299361228943,3629.6503319740295,1990000,3.13295316696167,198,273.65889637537805,159.06029565350408,0.025027990341186523,2.756363e-06,18.428484678268433,100,15.005319356918335,291.8660227234075
