train-AverageDiscountedReturn,train-EnvExecTime,Time-Sampling,n_timesteps,train-NumTrajs,LossAfter,Itr,train-MinReturn,ItrTime,LossBefore,Time-SampleProc,Time,train-PolicyExecTime,train-MaxReturn,train-AverageReturn,Time-Optimization,train-StdReturn
39.6838972282982,2.6157538890838623,16.81102681159973,2000000,100,-0.016226636,199,-69.30431835057891,17.112995147705078,-6.1035155e-09,0.025968313217163086,3349.9866745471954,13.94851803779602,181.29595729368452,63.59986273769596,0.27500009536743164,50.59052267634276
42.55446494815569,2.5526115894317627,16.419997692108154,2010000,100,-0.018427305,200,-73.08644674565159,16.70899534225464,-1.6784668e-08,0.026997089385986328,3366.708669424057,13.62410044670105,201.7711670536932,71.16039469930571,0.2610006332397461,51.884244091088696
37.57077068548031,2.5277280807495117,16.662997484207153,2020000,100,-0.017472519,201,-52.49415178394379,16.973995685577393,1.525879e-08,0.0299985408782959,3383.6966650485992,13.812288999557495,184.3006870910983,60.40791272741398,0.28099966049194336,49.43080150106459
40.041515756399356,2.523374319076538,16.759032249450684,2030000,100,-0.019240359,202,-72.15121560524473,17.039995193481445,6.1035155e-09,0.020965099334716797,3400.7526593208313,13.990285634994507,179.32068778888234,65.88871239151355,0.25899815559387207,55.219804204649634
39.95618917381615,2.5410637855529785,16.643027544021606,2040000,100,-0.017356409,203,-80.42603274860969,16.93099594116211,-0.0014355591,0.02896857261657715,3417.696655035019,13.829491376876831,179.5952309117178,65.11053340970436,0.25799989700317383,52.343635983321136
38.18268834850952,2.621683120727539,16.713027000427246,2050000,100,-0.017726228,204,-70.01137763499983,17.089993953704834,-1.8310548e-08,0.028967618942260742,3434.799648284912,13.83723783493042,188.88396136682493,63.02445836442789,0.34799933433532715,49.09537489802943
46.56509739778224,2.587493658065796,16.905994653701782,2060000,100,-0.021138491,205,-82.3461016963604,17.1949942111969,0.007564618,0.026000022888183594,3452.0096435546875,14.061313152313232,209.35175341692096,77.73180538613548,0.2629995346069336,57.94316501854284
43.447449654731514,2.5895941257476807,16.648995876312256,2070000,100,-0.01901589,206,-43.75888375401495,16.935996770858765,-3.3569336e-08,0.027998685836791992,3468.9586403369904,13.811394929885864,171.30862271238226,71.35078893103595,0.2570021152496338,51.52850277826784
42.307694003645146,2.6022210121154785,16.838996171951294,2080000,100,-0.018154385,207,-38.928498435912715,17.147995233535767,-1.6784668e-08,0.05099987983703613,3486.119633436203,13.994726657867432,164.12696769618532,68.90796099013555,0.25699901580810547,53.75495002671151
40.336309543330934,2.6097075939178467,16.77699613571167,2090000,100,-0.01797731,208,-73.38282394574094,17.059995651245117,-6.1035155e-09,0.028000593185424805,3503.192629098892,13.93282413482666,171.39713160317095,64.59210743793409,0.2539987564086914,51.2827592504525
40.106387470127196,2.5715224742889404,17.426028728485107,2100000,100,-0.01802161,209,-64.96584565655036,17.70199489593506,-4.577637e-09,0.021965980529785156,3520.908622980118,14.59178900718689,187.3808920745826,65.90035498507335,0.254000186920166,52.42445369293668
41.437125011821344,2.570348024368286,16.569996118545532,2110000,100,-0.01790624,210,-59.50216591915724,16.857995748519897,-1.0681152e-08,0.028968334197998047,3537.779618740082,13.73245096206665,210.95990637555593,67.09572626866918,0.25800061225891113,59.41214896182912
40.07478004485331,2.5346033573150635,16.642026662826538,2120000,100,-0.019805063,211,-64.99598998840447,16.937995433807373,-3.6621095e-08,0.0299680233001709,3554.731613636017,13.838959455490112,179.63194930855877,64.82955153706367,0.26600074768066406,55.014458567601
42.82318147716797,2.560811996459961,16.50899600982666,2130000,100,-0.018889027,212,-52.905230196663084,16.79199528694153,1.2207031e-08,0.024997949600219727,3571.5446078777313,13.62731647491455,186.77620728241868,69.91301441556851,0.2570011615753174,54.70660154784905
41.30367722274767,2.597228765487671,16.513028383255005,2140000,100,-0.01530005,213,-59.69387906333194,16.789994955062866,-1.6784668e-08,0.021966934204101562,3588.3476026058197,13.669022798538208,162.77044123981713,66.99289976257501,0.25499963760375977,54.154009118792885
45.37244598243497,2.535259485244751,16.465038061141968,2150000,100,-0.0208136,214,-58.23372662661288,16.75299572944641,-4.577637e-09,0.020956039428710938,3605.113598585129,13.673783540725708,183.50441635792308,72.99473768424907,0.2670016288757324,57.10308504066013
43.31197344424494,2.544248104095459,16.627995014190674,2160000,100,-0.022232944,215,-98.1283927798666,16.914994716644287,7.6293943e-10,0.029999971389770508,3622.0415925979614,13.82749056816101,187.90015576753976,71.49123056798405,0.2569997310638428,58.50356590841798
41.54185624637964,2.5368950366973877,16.469996452331543,2170000,100,-0.019220525,216,-47.876256102593985,16.760996103286743,-2.4414062e-08,0.025999069213867188,3638.815587759018,13.677123785018921,184.60218009810282,67.43430195564041,0.26399970054626465,53.09954055496045
37.85542550097355,2.5789759159088135,16.488025188446045,2180000,100,-0.019409465,217,-62.817749605966746,16.775994062423706,1.525879e-08,0.027971982955932617,3655.60458278656,13.648210763931274,183.3688565373862,61.53488999184921,0.25899648666381836,52.808303339812966
43.95565525144195,2.5594773292541504,16.546996593475342,2190000,100,-0.0170598,218,-62.17715135347707,16.849995136260986,0.0016549042,0.023998498916625977,3672.467577457428,13.727101802825928,209.26900296035632,70.87910345597692,0.27900004386901855,53.67661722346001
44.28164251901393,2.6186015605926514,16.483996391296387,2200000,100,-0.019674534,219,-118.53026948605583,16.78099489212036,-6.1035155e-09,0.02699875831604004,3689.261572599411,13.633479356765747,170.47713519807718,73.52012153391847,0.26999974250793457,56.37323448308638
48.659627115784616,2.60571026802063,16.4949951171875,2210000,100,-0.02141934,220,-38.74468085870439,16.78599500656128,-3.9100647e-09,0.03300070762634277,3706.062567472458,13.645015001296997,187.2227467616668,79.41520603549607,0.2579991817474365,49.0614772397311
46.33488684726297,2.6404335498809814,16.694995880126953,2220000,100,-0.018940846,221,-90.2366545088775,17.0019953250885,-6.1035155e-09,0.030001401901245117,3723.077562570572,13.797766208648682,207.9378687527767,75.06258429379385,0.2759978771209717,56.460644544545694
50.35337924372893,2.577063798904419,16.540995836257935,2230000,100,-0.019449664,222,-68.32200954572112,16.823994636535645,-6.1035155e-09,0.028000354766845703,3739.9155576229095,13.698083639144897,188.4478204909869,83.60220724362094,0.2539989948272705,54.95204266705693
45.531799277699385,2.5712366104125977,16.443026542663574,2240000,100,-0.01867872,223,-56.25875914180276,16.727994918823242,0.0024202804,0.02596735954284668,3756.6565523147583,13.582339525222778,211.31526496317565,72.90636940138353,0.2590010166168213,54.721041703123014
48.22330798890162,2.521667957305908,16.51599359512329,2250000,100,-0.020517904,224,-64.08550381708707,16.804993629455566,-1.2207031e-08,0.028964519500732422,3773.4745478630066,13.721281290054321,179.50210459318677,77.28871734868414,0.2590010166168213,55.82677394501287
44.407112284734886,2.5671334266662598,16.645004749298096,2260000,100,-0.020098003,225,-42.13686347983616,16.92199468612671,3.0517577e-09,0.0199892520904541,3790.4105422496796,13.831552982330322,213.15040036236442,71.70476500258457,0.2570006847381592,53.491285786031284
43.33218269262992,2.5888142585754395,16.46703052520752,2270000,100,-0.020057157,226,-90.10742323107782,16.74499487876892,-3.8146974e-09,0.02196645736694336,3807.1695370674133,13.628246307373047,187.3228230033672,70.44223119099705,0.255997896194458,55.580381038591405
48.9710752334483,2.5875279903411865,16.51899528503418,2280000,100,-0.02086093,227,-42.21161660739663,16.804994583129883,1.2207031e-08,0.026998519897460938,3823.9875321388245,13.667577505111694,181.4057590851349,78.94875981331757,0.2590007781982422,51.347067273409124
46.34265802652765,2.549215078353882,16.419995307922363,2290000,100,-0.020843025,228,-96.3546307229039,16.707995891571045,1.5258789e-09,0.0279998779296875,3840.7085270881653,13.59996747970581,173.78493727762353,74.6043413631652,0.2590000629425049,54.02549665773855
49.62845309189172,2.587820529937744,16.580026388168335,2300000,100,-0.021169499,229,-54.70317328707383,16.85899519920349,1.8310548e-08,0.020971059799194336,3857.5805220603943,13.732711791992188,179.99631322013798,79.27906311851574,0.2579977512359619,52.72694191411335
51.18634672081121,2.5912771224975586,16.591996431350708,2310000,100,-0.018084886,230,-86.7901448382803,16.907994747161865,-1.8310548e-08,0.02896285057067871,3874.501517057419,13.75576901435852,205.91995686692047,81.33792703266927,0.28600025177001953,58.89309425752359
51.433388785551806,2.5692994594573975,16.451996088027954,2320000,100,-0.01955084,231,-56.47064346910961,16.73099446296692,-1.373291e-08,0.020997285842895508,3891.245512008667,13.629590511322021,202.35231950298908,83.87459708475738,0.25800108909606934,56.187111870782175
51.23388874158327,2.5590362548828125,16.37002658843994,2330000,100,-0.021308655,232,-42.350311728773995,16.6609947681427,-3.0517577e-09,0.033969879150390625,3907.919506788254,13.557565450668335,197.69470191934354,83.0625984907775,0.2559981346130371,55.99467759639575
53.26656493914342,2.6359782218933105,16.813996076583862,2340000,100,-0.022046642,233,-91.74844934558728,17.102994918823242,-2.2888184e-08,0.029998064041137695,3925.035501718521,13.914996862411499,217.3683031728636,86.96174589629,0.2590007781982422,59.58003697108441
50.39646038383144,2.5668787956237793,16.667996644973755,2350000,100,-0.019118385,234,-59.76791991010361,16.955994844436646,1.2207031e-08,0.028998374938964844,3942.005496740341,13.820149183273315,193.13365589265842,82.17072916582656,0.25800013542175293,49.76930704024142
54.06672660850075,2.5938327312469482,16.71036458015442,2360000,100,-0.021374408,235,-76.39461758532873,16.996362686157227,-7.6293943e-10,0.028999805450439453,3959.014859676361,13.858158826828003,173.78852988805596,88.22537469963896,0.25699830055236816,52.133252441735515
53.74953182966521,2.600263833999634,16.577007293701172,2370000,100,-0.019315239,236,-67.23033962103894,16.86699628829956,4.577637e-09,0.030987977981567383,3975.8948550224304,13.706387996673584,213.60772058842386,88.33752605694603,0.25799989700317383,55.92421902487775
48.03865105597664,2.6475625038146973,16.59099507331848,2380000,100,-0.02073332,237,-160.03547836212675,16.87999701499939,-1.2207031e-08,0.031000137329101562,3992.7878515720367,13.71929931640625,171.74239507761462,78.0297379063876,0.25800180435180664,61.677842275346734
58.21644064339872,2.5919549465179443,16.613992929458618,2390000,100,-0.019930445,238,-27.84071975409964,16.896993160247803,6.1035155e-09,0.024033546447753906,4009.6978442668915,13.762952327728271,178.967379390146,94.46931252320941,0.25699830055236816,48.76293726875796
54.49890149134806,2.5354652404785156,16.872410535812378,2400000,100,-0.0196979,239,-80.50108797170698,17.171379804611206,-1.2207031e-08,0.026968002319335938,4026.882223844528,14.06718921661377,173.81734478061404,90.66438403043466,0.2720012664794922,52.92133662485979
51.50847314634387,2.6142566204071045,16.624284744262695,2410000,100,-0.02009395,240,-85.62102798079803,16.91328454017639,-3.8146974e-09,0.022999286651611328,4043.808506965637,13.756179571151733,213.08015382995353,85.29135907088379,0.2649998664855957,67.17674234707248
47.848028311130236,2.572645425796509,16.695781230926514,2420000,100,-0.019770036,241,-48.4362219220583,16.979752779006958,2.3651124e-08,0.02697134017944336,4060.8012595176697,13.865944862365723,193.31866876640342,76.3578345987601,0.2559998035430908,55.34627431576475
53.09027148386217,2.565234661102295,16.648650407791138,2430000,100,-0.017670272,242,-36.61774201469528,16.938648223876953,-2.2888185e-09,0.029996156692504883,4077.752907514572,13.844248533248901,203.7527458991511,86.2191670649387,0.26000165939331055,54.601931128535725
51.54170736337371,2.628981590270996,16.656996726989746,2440000,100,-0.020191627,243,-77.31297429307409,16.93099617958069,-1.9836426e-08,0.02099776268005371,4094.696902990341,13.771025896072388,205.9737632828601,82.81362942232369,0.2520008087158203,57.89507663129852
55.72164032272741,2.583819627761841,16.7466938495636,2450000,100,-0.02140426,244,-76.4796950258378,17.03569531440735,-1.2207031e-08,0.02800130844116211,4111.747597932816,13.902733564376831,187.56670682968877,91.16883412500978,0.2610001564025879,56.398833077969826
55.32185051349391,2.5919642448425293,16.51399517059326,2460000,100,-0.017752545,245,-35.32432752428007,16.79299521446228,3.3569336e-08,0.021000385284423828,4128.553592920303,13.625039339065552,254.0451103818637,90.63429515542275,0.2579996585845947,62.979355028437475
53.204803181399164,2.6109509468078613,16.52799701690674,2470000,100,-0.01695554,246,-40.938536690691485,16.80999493598938,-2.4414062e-08,0.024997472763061523,4145.376587867737,13.667090654373169,213.867694171536,86.55851361669949,0.2570004463195801,59.83127332159555
52.12575115238029,2.555488348007202,16.760063648223877,2480000,100,-0.012276441,247,-43.809088448354025,17.074033975601196,1.2207031e-08,0.02799081802368164,4162.4636199474335,13.968272686004639,173.6192920861903,83.84666424398979,0.2839651107788086,54.64430350149114
52.55993538496834,2.584892749786377,16.626524925231934,2490000,100,-0.019270495,248,-92.6577262019985,16.91652274131775,-1.8310548e-08,0.02599954605102539,4179.394143104553,13.794216394424438,221.69767163192444,85.72318067098223,0.2629988193511963,63.10588262268569
55.490535092389244,2.526099443435669,16.693995475769043,2500000,100,-0.018093185,249,-45.16304386995961,16.986995220184326,0.015024902,0.025998830795288086,4196.394138336182,13.905362367630005,254.97187456804065,90.37967902560544,0.2670009136199951,54.277646002729405
53.595033577389934,2.6063642501831055,16.646575927734375,2510000,100,-0.019151988,250,-59.5259783092338,16.955538749694824,-9.155274e-09,0.025994300842285156,4213.362676858902,13.783677816390991,201.8032146864486,87.25236777294954,0.2819995880126953,61.00524555613215
61.89799384579051,2.6681294441223145,17.327229261398315,2520000,100,-0.019509185,251,-26.754470199132783,17.616224765777588,-1.525879e-08,0.021994352340698242,4230.991903066635,14.353752851486206,209.60273997080927,101.8491177531916,0.2670011520385742,47.43553966969407
53.19368986696921,2.631673812866211,16.532763481140137,2530000,100,-0.021488454,252,-65.32248340106656,16.818726301193237,1.0681152e-08,0.02796173095703125,4247.823628425598,13.650815725326538,193.34516615837194,85.59465218692027,0.2570011615753174,58.27363468569658
51.82091930817298,2.5589663982391357,16.831650972366333,2540000,100,-0.01782772,253,-52.79168428176858,17.121650218963623,4.577637e-09,0.02000117301940918,4264.958277225494,14.00917673110962,190.18292196959402,83.4411170578369,0.2669968605041504,51.67369048766701
57.56089492085669,2.546814203262329,16.576996088027954,2550000,100,-0.020469312,254,-32.54054883536974,16.86799430847168,-2.4414062e-08,0.0299985408782959,4281.8402717113495,13.784531354904175,172.69012550626059,94.05106203010068,0.2609996795654297,50.243885021464344
53.02523908661907,2.550468921661377,16.575995683670044,2560000,100,-0.020240378,255,-30.21194115863025,16.85599637031555,1.449585e-08,0.019998550415039062,4298.709267139435,13.767148971557617,187.67496497439842,84.8738553545946,0.25800013542175293,50.203393429919736
61.28662392970643,2.6132473945617676,16.982994318008423,2570000,100,-0.021328354,256,-40.02852013537566,17.26599359512329,-2.7370453e-08,0.026999473571777344,4315.988260984421,14.073462009429932,220.6354399339794,101.05565209641757,0.25499963760375977,49.73234424624208
59.22753851745073,2.593365430831909,16.444032430648804,2580000,100,-0.017630834,257,-17.29986883198267,16.725996732711792,2.0599366e-08,0.01994609832763672,4332.727256536484,13.579261779785156,195.7663428468666,96.22928979221007,0.26000142097473145,46.823964253681574
63.33570275939454,2.6161210536956787,16.8948073387146,2590000,100,-0.019956196,258,-36.20036143594065,17.193806409835815,1.4877319e-08,0.027997970581054688,4349.934062242508,14.033117294311523,220.70038338055122,105.39726483828828,0.26999998092651367,52.97999409319257
57.82048360513951,2.5351409912109375,16.725362539291382,2600000,100,-0.021822818,259,-33.94849240197258,17.0043625831604,-6.1035155e-09,0.028003215789794922,4366.95242524147,13.919624090194702,212.054922065202,93.89643027885384,0.24899911880493164,55.16658042791642
55.25635723579227,2.6039934158325195,16.584999084472656,2610000,100,-0.022600835,260,-53.01405578430989,16.867995023727417,-5.340576e-09,0.0279996395111084,4383.8334193229675,13.728591680526733,200.71870049739246,89.24512833890702,0.25299620628356934,49.978465042153545
61.5534519639052,2.590277671813965,16.695619821548462,2620000,100,-0.020468758,261,-64.94174008957359,16.968586206436157,-1.0681152e-08,0.022964954376220703,4400.81600522995,13.843822956085205,208.32059671498644,100.38805800805044,0.2500014305114746,55.48997607903083
57.39974610322917,2.564514636993408,16.867481231689453,2630000,100,-0.017617906,262,-60.793502311585534,17.152448415756226,1.9073486e-10,0.021967172622680664,4417.982453346252,14.044328212738037,188.3331897984571,91.95421789286092,0.2630000114440918,55.47717124042805
54.31938035953462,2.55802059173584,16.337031841278076,2640000,100,-0.021770364,263,-45.22236161187329,16.618995428085327,1.2588501e-08,0.01996469497680664,4434.614448547363,13.52986192703247,196.0656256406631,89.51843426536215,0.2609987258911133,57.937002303317385
60.98274138060837,2.5961360931396484,16.305025577545166,2650000,100,-0.02040222,264,-40.886707953583695,16.601994514465332,-1.5258789e-09,0.03099799156188965,4451.22944355011,13.465904951095581,193.21397465669338,100.80023423181301,0.26400017738342285,52.57930627451009
65.4800027586983,2.598306179046631,16.80142092704773,2660000,100,-0.020365993,265,-32.7130948764614,17.081419467926025,-1.8310548e-08,0.021036863327026367,4468.323862552643,13.950685739517212,198.58495443418522,108.87797580254626,0.2579615116119385,46.46216670721309
65.95826841137377,2.5947577953338623,16.64488196372986,2670000,100,-0.020452406,266,-19.134893650317476,16.927846670150757,-8.773804e-09,0.026998281478881836,4485.264709949493,13.796317100524902,197.73060968841347,107.59982809945812,0.2559664249420166,46.8139976487002
58.18158103172989,2.576505661010742,16.88902997970581,2680000,100,-0.02066488,267,-65.0725789035311,17.183993816375732,1.8310548e-08,0.028029441833496094,4502.461705207825,14.016777038574219,190.9087358968035,93.77340639886654,0.26596903800964355,52.5124582918079
59.19261005036606,2.614954948425293,16.32499599456787,2690000,100,-0.021085355,268,-81.88846036431939,16.609994888305664,1.9836426e-08,0.026999235153198242,4519.084701299667,13.447171926498413,254.56400981733168,96.53806124820976,0.2579996585845947,60.23629234475084
61.186613833578505,2.640424966812134,16.526402711868286,2700000,100,-0.017307319,269,-32.349303005691034,16.8184015750885,-2.746582e-08,0.02500152587890625,4535.9161014556885,13.640063524246216,198.4727816331605,100.78519613198075,0.2669973373413086,52.52228164966276
50.2930405368396,2.5710320472717285,16.90452527999878,2710000,100,-0.021289129,270,-58.411057624790146,17.192502737045288,-1.2207031e-08,0.028978586196899414,4553.121603965759,14.07522439956665,229.3955136171028,80.74819943673506,0.2589988708496094,58.51536313868626
57.67380074663753,2.591104030609131,16.564908027648926,2720000,100,-0.02015984,271,-34.3295428945762,16.846904277801514,-7.629395e-09,0.025997638702392578,4569.981508016586,13.719891786575317,216.23434915031456,94.16605589572208,0.2559986114501953,49.90602886666445
62.89495670939957,2.587512731552124,16.869019269943237,2730000,100,-0.01967671,272,-57.175554159908394,17.15798854827881,-1.525879e-08,0.029969453811645508,4587.152496814728,14.008299589157104,197.7378989575425,102.12549423403537,0.25800061225891113,53.28698096324106
58.50677621282405,2.5422286987304688,16.78199791908264,2740000,100,-0.018526154,273,-31.80394132066802,17.064995288848877,7.6293943e-10,0.026998281478881836,4604.230490922928,14.005006074905396,186.33549784566995,94.6455649845639,0.2559990882873535,47.9948206426348
59.89839986365786,2.6331045627593994,16.944230556488037,2750000,100,-0.020859681,274,-30.469423125848824,17.22822856903076,-0.001027179,0.02299785614013672,4621.471719264984,14.060847997665405,205.78218761048228,96.53139686747238,0.25999903678894043,55.605861445886205
59.8779011377662,2.624800205230713,16.606433868408203,2760000,100,-0.020941345,275,-53.30374298536182,16.897433280944824,1.8692017e-08,0.022998571395874023,4638.382152557373,13.705662727355957,195.35242306399599,95.98974033457887,0.26800084114074707,50.33130177708527
59.68611513702861,2.551553726196289,16.58239507675171,2770000,100,-0.02058546,276,-33.155672041015514,16.86236262321472,5.722046e-09,0.020969390869140625,4655.257513523102,13.766712427139282,211.76946866998156,95.73770537493861,0.25899815559387207,59.676776861949456
59.49648111961133,2.6328718662261963,16.48600149154663,2780000,100,-0.021804357,277,-82.29435467597581,16.77599549293518,-2.746582e-08,0.02899312973022461,4672.047508716583,13.59126877784729,218.88987447279052,98.22651271071034,0.2610008716583252,56.121816193228476
60.465442387869736,2.5927841663360596,16.43327498435974,2790000,100,-0.021609759,278,-9.501511365705571,16.709275007247925,-6.1035155e-09,0.020998239517211914,4688.770783185959,13.563199043273926,257.47598961568707,99.95452079347596,0.2550017833709717,50.71927074240037
61.00474645950114,2.5809037685394287,16.828028202056885,2800000,100,-0.020860227,279,-30.475994630690796,17.117995738983154,1.1062622e-08,0.02599811553955078,4705.901777982712,13.993671178817749,213.18467182686987,97.89306435929771,0.2629692554473877,50.23671208982765
61.543411178021096,2.5577385425567627,16.71311044692993,2810000,100,-0.020027326,280,-51.79474461376146,17.008107900619507,9.155274e-09,0.02799701690673828,4722.922883987427,13.900607347488403,205.78467725008997,100.54586992264271,0.2670004367828369,60.58041585849481
66.17438305203555,2.6077349185943604,16.84837031364441,2820000,100,-0.022407224,281,-48.45739889357865,17.128355026245117,3.8146974e-09,0.0239865779876709,4740.06423997879,13.987356662750244,235.05754681298447,110.18204221374481,0.2559981346130371,52.10946919994739
66.14446715502677,2.4358816146850586,16.566033363342285,2830000,100,-0.019133527,282,-66.96077983409108,16.853995323181152,3.051758e-08,0.029030323028564453,4756.932235002518,13.857280254364014,228.02805374748772,107.93458674770963,0.2579686641693115,55.48586588737955
63.80691670945352,2.5631227493286133,16.883996963500977,2840000,100,-0.01977568,283,-33.798540683667234,17.167996644973755,2.1362304e-08,0.025996923446655273,4774.113231420517,14.056021928787231,214.28796169765238,105.18803699245744,0.2570023536682129,58.419364265760954
60.67615306647458,2.595176935195923,16.855628490447998,2850000,100,-0.020879162,284,-30.45044888026045,17.144627809524536,-6.1035155e-09,0.023998498916625977,4791.270856380463,13.999283075332642,197.2626479626023,97.33293305815494,0.26400041580200195,49.776648141868456
58.88056636202575,2.6117868423461914,16.94111132621765,2860000,100,-0.019312277,285,-80.250557553708,17.221111297607422,2.4414062e-08,0.019970178604125977,4808.50496673584,14.070695400238037,210.53196937174863,94.79535827056193,0.25899791717529297,57.93663789732402
57.72561862674701,2.6244943141937256,16.950661182403564,2870000,100,-0.017566165,286,-35.179384463689665,17.23766040802002,9.155274e-09,0.0279996395111084,4825.755626916885,14.07696795463562,194.4828837949775,94.43879860370855,0.2579994201660156,53.570954588136715
63.46458815510036,2.6289992332458496,16.581995725631714,2880000,100,-0.019223927,287,-76.85921689474957,16.869994640350342,1.2207031e-08,0.026998281478881836,4842.638622760773,13.700024366378784,209.31240124618927,104.56391917906663,0.2610006332397461,55.978190335870984
65.76878125871296,2.5929853916168213,16.49599575996399,2890000,100,-0.018007655,288,-30.214473913695826,16.778995513916016,0.011341114,0.020999431610107422,4859.431617259979,13.651023387908936,217.86127155814165,108.27135504344844,0.26200032234191895,56.92877321210352
64.2068976414986,2.581982135772705,16.599997997283936,2900000,100,-0.01822161,289,-29.46140260335916,17.00999689102173,9.155274e-09,0.02899765968322754,4876.458613872528,13.711067199707031,208.6416057314876,105.68951517184398,0.38100123405456543,55.946149846478164
60.02607424856911,2.6089346408843994,16.825278759002686,2910000,100,-0.018652715,290,-78.69790100616298,17.11127519607544,1.2207031e-08,0.02200007438659668,4893.58288693428,13.968832015991211,247.68090360340022,100.1648917688662,0.2619962692260742,55.93617635383238
64.77432838965822,2.5936384201049805,16.55399751663208,2920000,100,-0.020507397,291,-44.70250658884546,16.831995725631714,-6.1035155e-09,0.020998001098632812,4910.427882432938,13.699807405471802,198.61940054229984,106.56328466547971,0.2560005187988281,56.05593968715726
66.71078438174334,2.6062614917755127,16.863796710968018,2930000,100,-0.018859278,292,-47.5480282056072,17.148797512054443,0.004408551,0.027002573013305664,4927.589679002762,13.996055841445923,216.02761450208652,110.91909856374126,0.25699806213378906,53.694204475798564
69.79542024598175,2.6024258136749268,16.607256174087524,2940000,100,-0.019528246,293,-36.26591599300688,16.89525532722473,-4.577637e-09,0.02499866485595703,4944.497932910919,13.74350380897522,240.25133308958195,115.05357143620617,0.26199960708618164,60.042110285667924
63.72638405751653,2.555227041244507,16.798896074295044,2950000,100,-0.0221386,294,-42.69055348211871,17.08889627456665,-3.3187867e-08,0.02899909019470215,4961.5998294353485,13.949467897415161,218.2225417598728,103.3237170822084,0.2610011100769043,64.45870920897296
60.17728166636559,2.5850276947021484,16.87606167793274,2960000,100,-0.020338185,295,-63.107891406893486,17.155025243759155,4.577637e-09,0.020964384078979492,4978.767854213715,14.028711557388306,204.14267114367317,96.87498893619443,0.25699663162231445,62.8299478493086
67.44183026217686,2.6180453300476074,16.90699577331543,2970000,100,-0.021954717,296,-55.90920806643127,17.18899393081665,-0.0041860593,0.022998809814453125,4995.969848871231,14.043945550918579,218.56404960064128,112.11666223386501,0.2589993476867676,62.015858838775735
71.30274597802753,2.5057828426361084,16.405995845794678,2980000,100,-0.019737862,297,-24.265368214733023,16.693994998931885,1.6784668e-08,0.023999452590942383,5012.676844358444,13.64154863357544,225.92624245197896,116.78068460182449,0.26199960708618164,48.86587238289135
71.17318986334197,2.613874673843384,16.79911994934082,2990000,100,-0.023207637,298,-40.32429779896761,17.090121269226074,2.0980835e-08,0.029999732971191406,5029.77996635437,13.944679260253906,216.24998674712776,115.1247026059417,0.2610015869140625,56.12997616245578
72.90720753952978,2.6204802989959717,16.657359838485718,3000000,100,-0.02070022,299,-51.119802757389216,17.24436044692993,2.4414062e-08,0.024031639099121094,5047.037326574326,13.743541479110718,246.46078752353074,118.93098440285434,0.5619997978210449,48.571027317766706
